Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.009467918	0.005408901	0.9599309	0.002625603	0.0007527248	0.002741107	0.01907291
0.8919452	0.0324292	0.001681654	0.01646451	0.01592119	0.002043097	0.03951503
0.002538596	0.7680821	0.1889277	0.001766697	0.0002340139	0.007814231	0.03063655
0.9838244	0.000647446	0.0004832411	0.0003091194	0.0006623152	0.0005902277	0.01348321
0.0002366646	8.292604e-05	0.9987647	0.000120892	1.73533e-05	7.241286e-05	0.0007050713
0.004030083	0.8718916	0.08227761	0.002227632	0.0001769767	0.01314878	0.02624737
0.9837325	0.0006520228	0.0002461967	0.00251993	0.001035334	9.401397e-05	0.01172011
0.9997606	5.637361e-06	1.095146e-05	5.256771e-06	1.350577e-05	3.08347e-06	0.0002009596
0.009346898	0.00610355	0.009864112	0.004589081	0.002764336	0.09009228	0.8772397
0.003125566	0.1783452	0.6242917	0.0003473097	0.001342073	0.03543288	0.1571153
0.9724273	0.007798372	0.000272271	0.0138526	0.001084689	0.00132464	0.0032401
0.1691577	0.06225139	0.04884948	0.01867693	0.05086772	0.06632672	0.5838701
0.02476631	0.04278374	0.04120824	0.02604323	0.005350108	0.09190242	0.767946
0.1939797	0.02880485	0.5627719	0.01029581	0.04802866	0.009279716	0.1468394
0.7151251	0.01899792	0.00256666	0.09824109	0.02554541	0.001810461	0.1377133
0.7675991	0.01534175	0.01493825	0.003260525	0.001797684	0.001047403	0.1960154
0.9927017	0.000936657	0.0001953509	1.722377e-05	0.0004304741	0.0001043747	0.005614218
0.01821738	0.4427193	0.01293597	0.007193334	0.01058503	0.1285918	0.3797572
0.05292031	0.002263954	0.0003663852	0.008755716	0.009381393	0.002222375	0.9240899
0.6864572	0.01333059	0.003166944	0.01857369	0.01693414	0.04806907	0.2134684
0.002646876	0.970194	0.01516112	0.0006160152	0.0003932577	0.001168644	0.009820131
0.0315702	0.8432275	0.07252501	0.001718201	0.0004507379	0.003179194	0.04732916
0.006539584	0.0001687034	0.0001024488	0.0002120357	0.00210989	0.0009924409	0.9898749
0.01529279	0.01917503	0.04838834	0.05023874	0.0112578	0.01697555	0.8386718
0.1697865	0.3676663	0.01044033	0.002026821	0.01509097	0.03566323	0.3993258
0.02123083	0.2924289	0.3394817	0.0008301639	0.005184156	0.020688	0.3201562
0.007455783	0.003691304	0.008495296	0.004972206	0.001765634	0.09461829	0.8790014
0.06240161	0.08597916	0.00678652	0.007426546	0.01942701	0.02492234	0.7930568
0.8384852	0.000749263	0.0008725071	0.0004633428	0.002909582	0.0006173971	0.1559028
0.02730214	0.02441176	0.002195387	0.0005081478	0.01204329	0.002835765	0.9307035
0.4837789	0.0220142	0.01817282	0.01007615	0.01296768	0.004033749	0.4489565
