trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	570
ntDontcount_oval	1	0.2	596
ntDontcount_campus	1	0.2	583
t_Dontcount_lab	1	0.2	119
t_Dontcount_oval	1	0.2	148
t_Dontcount_campus	1	0.2	166
ntcount_lab	1	0.2	551
ntcount_oval	1	0.2	613
ntcount_campus	1	0.2	597
t_count_lab	1	0.2	156
t_count_oval	1	0.2	133
t_count_campus	1	0.2	150
