trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	586
ntDontcount_oval	1	0.2	265
ntDontcount_campus	1	0.2	169
t_Dontcount_lab	1	0.2	150
t_Dontcount_oval	1	0.2	83
t_Dontcount_campus	1	0.2	39
ntcount_lab	1	0.2	567
ntcount_oval	1	0.2	316
ntcount_campus	1	0.2	289
t_count_lab	1	0.2	163
t_count_oval	1	0.2	63
t_count_campus	1	0.2	73
