Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.00347384	0.0009078789	0.9863344	0.0007036951	0.0002049714	0.0005372636	0.007837977
0.5432762	0.03970027	0.001186053	0.02483038	0.001075873	0.008004677	0.3819265
0.00055081	7.601891e-05	0.9987428	6.764663e-05	3.706565e-05	6.407027e-05	0.0004616516
0.9273687	0.0004470154	0.001175759	0.0005639454	0.002177668	0.001200971	0.06706595
0.6532722	0.2701147	0.001244259	0.007512321	0.006498641	0.006216899	0.05514102
0.6601826	0.2721738	0.0009629045	0.01091242	0.006285499	0.004836752	0.04464602
0.998629	0.0001876054	5.798113e-05	1.765949e-05	3.232611e-05	1.259693e-05	0.001062825
0.003521828	0.8885612	0.06321795	0.001776213	4.192304e-05	0.01407192	0.028809
0.284812	0.5892789	0.01067358	0.005186662	0.005431097	0.004618091	0.09999952
0.01283609	0.9183302	0.003950382	0.001182148	0.001182846	0.01446569	0.04805272
0.1874751	0.5442258	0.007627582	0.007129853	0.006212952	0.01119803	0.2361307
0.91167	0.0007310435	0.001522044	0.0246992	0.003889147	0.003520556	0.05396801
0.5627689	0.0009238215	0.002476733	0.009293048	0.09185545	0.08286106	0.2498209
0.04232431	0.04243253	0.2158978	0.001722902	0.02003001	0.0478554	0.6297371
0.8410758	0.0007329868	0.01406226	0.007377168	0.0100341	0.006242532	0.120475
0.008189317	0.8856891	0.04620415	0.004298546	0.003809979	0.0105803	0.04122857
0.004981771	0.4090013	0.5263236	0.0008682394	0.0008017863	0.003040207	0.05498312
0.003134607	0.01045687	0.02272796	0.002134745	0.003652787	0.02264471	0.9352483
0.003606935	0.9804518	0.005001087	0.001044898	0.0004629166	0.001931483	0.007500881
0.9597282	0.004169812	0.0006262761	0.0002891888	0.00284547	0.0003272645	0.03201386
0.8298858	0.003841852	0.003587965	0.009052573	0.05668376	0.03575941	0.06118862
0.002260852	0.7698526	0.08598508	0.004682499	4.628818e-05	0.0195228	0.11765
0.02204938	0.8973333	0.008880829	0.001849326	0.001388941	0.009506387	0.05899192
0.9915736	0.0001556166	2.766158e-05	4.975495e-05	0.001179258	0.0001639749	0.006850166
0.008300618	0.02710317	0.001414082	0.005789027	0.002773952	0.6054039	0.3492152
0.7077776	0.01473458	0.002014829	0.01158687	0.01423862	0.001352004	0.2482955
0.8159511	0.003620874	0.009257032	0.005127709	0.02195829	0.00616654	0.1379185
0.7694374	0.0017466	0.0008909476	0.02394589	0.04302426	0.001051577	0.1599033
0.4496685	0.001416344	0.001876099	0.003142957	0.00899528	0.05910984	0.4757909
0.4722803	0.003489232	0.004626515	0.02923467	0.3229572	0.007292226	0.1601199
0.003941743	0.8423631	0.005343203	0.001384588	0.004702947	0.00614984	0.1361145
