Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.003136217	0.003790983	0.9756603	0.001992761	0.0002728333	0.001275263	0.01387167
0.05976808	0.9212667	0.0007939697	0.0002159637	0.001061069	0.0001532297	0.01674104
0.001119555	0.0004669862	0.9970446	5.211389e-05	0.0004525998	0.0002466886	0.000617479
0.09677226	0.01257036	0.3628059	0.06412003	0.01014138	0.02192031	0.4316697
0.03810925	0.5827706	0.1702516	0.002162205	0.002484461	0.07525679	0.1289651
0.2968971	0.02618802	0.001448919	0.002270353	0.01907542	0.0009707344	0.6531495
0.02543841	0.4268774	0.2046519	0.002647953	0.004069346	0.05873282	0.2775822
0.9308749	0.03688757	0.0003459021	0.003441107	0.005997999	0.003469058	0.01898339
0.991013	3.833446e-05	0.000405249	0.0005753479	0.002148231	6.982704e-05	0.005749973
0.008347156	0.9529132	0.001813141	0.0002801775	0.002594781	0.002339396	0.03171211
0.008996971	0.008859489	0.02700953	0.0005301922	0.002444152	0.001190779	0.9509689
0.1157167	0.6733583	0.02110566	0.002897242	0.01705668	0.00938645	0.160479
0.02265726	0.2971063	0.1657075	0.003386399	0.01774225	0.06311111	0.4302892
0.2589627	0.2178019	0.002163001	0.003643556	0.02830085	0.007719305	0.4814087
0.2867905	0.2366381	0.01292245	0.01527931	0.05449513	0.1501865	0.2436879
0.005805261	0.7489189	0.02180832	0.005231358	0.0002909403	0.0185341	0.1994111
0.1269075	0.3678842	0.0104586	0.009775437	0.01761868	0.03302312	0.4343325
0.3638386	0.02372739	0.001365079	0.002839082	0.03834746	0.009535192	0.5603471
0.6785875	0.002083445	0.00273776	0.01207402	0.0033231	0.006179564	0.2950146
0.3005034	0.03389037	0.005905594	0.02331776	0.2071342	0.06176865	0.36748
0.6473877	0.1279594	0.004377059	0.007821018	0.03255841	0.006468588	0.1734278
0.1823944	0.006395266	0.009943702	0.01329083	0.05076305	0.00256718	0.7346456
0.004853224	0.1053772	0.003785932	0.001129581	0.009313993	0.005697039	0.869843
0.2085357	0.1924067	0.0237784	0.001085428	0.05449808	0.03413356	0.4855621
0.5714823	0.02634996	0.001280032	0.004846281	0.0425697	0.004957383	0.3485143
0.3241619	0.005657462	0.0117772	0.01297218	0.03008491	0.01060547	0.6047409
0.3394409	0.01658136	0.03362565	0.01912669	0.04520268	0.1847718	0.361251
0.4126362	0.01449392	0.005178138	0.00186794	0.006966975	0.008621832	0.550235
0.1506357	0.2809929	0.01130929	0.009168101	0.02301347	0.09752575	0.4273548
0.6439932	0.003867823	0.001104353	0.001979302	0.09045126	0.004258757	0.2543453
