trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	569
ntDontcount_oval	1	0.2	614
ntDontcount_campus	1	0.2	594
t_Dontcount_lab	1	0.2	162
t_Dontcount_oval	1	0.2	134
t_Dontcount_campus	1	0.2	149
ntcount_lab	1	0.2	609
ntcount_oval	1	0.2	596
ntcount_campus	1	0.2	580
t_count_lab	1	0.2	134
t_count_oval	1	0.2	150
t_count_campus	1	0.2	165
