Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.003074991	0.005167113	0.9765263	0.00253006	0.0004424715	0.001492524	0.01076654
0.0001060616	8.100928e-05	0.9991946	8.141014e-05	1.32678e-05	4.426931e-05	0.0004794004
0.02140717	0.1948259	0.4523388	0.02252444	0.003263647	0.05337359	0.2522664
0.04129211	0.2026583	0.2624222	0.00854036	0.003622585	0.1386304	0.342834
0.7780913	0.0006327036	0.004032475	0.00166341	0.007488064	0.001468339	0.2066237
0.9986457	0.0001120039	1.645835e-05	0.000147082	0.0006282364	3.302074e-05	0.0004175356
0.8195865	0.01253589	0.005179759	0.005973949	0.004122918	0.005242471	0.1473584
0.007695292	0.4673101	0.1440961	0.003420927	0.002682053	0.09670628	0.2780892
0.57399	0.01153074	0.01383102	0.03624405	0.01712805	0.008578942	0.3386971
0.1198435	0.009450787	0.03003449	0.0592626	0.1467987	0.06829801	0.566312
0.04956868	0.5960578	0.01611298	0.009598544	0.001604902	0.08511497	0.2419421
0.3357422	0.01041496	0.009645192	0.005692457	0.002768696	0.004002003	0.6317345
0.9743787	0.004222597	0.0003316251	0.0007428963	0.003294463	0.0005549447	0.01647473
0.08916335	0.5702772	0.03071027	0.006232797	0.008482939	0.02246472	0.2726688
0.08680293	0.5985553	0.03063998	0.003651223	0.009051037	0.04336932	0.2279301
0.08821406	0.0008995705	0.01566937	0.01768637	0.03732798	0.0070131	0.8331895
0.003083964	0.01106785	0.002848662	0.004918387	0.001248316	0.1575154	0.8193174
0.06505752	0.0292748	0.0164912	0.1140312	0.02084734	0.01686139	0.7374366
0.006228991	0.02411039	0.05760204	0.0182112	0.002554832	0.03810595	0.8531865
0.005990945	0.9344057	0.0044358	0.002271105	0.0006965519	0.009073092	0.04312684
0.4289906	0.002730486	0.02294366	0.01631405	0.006052899	0.06664349	0.4563248
0.08723547	0.3137153	0.00750115	0.01886672	0.02832229	0.04388627	0.5004728
0.2121028	0.005691305	0.0006091329	0.002903737	0.01644045	0.01459399	0.7476586
0.2576106	0.03711727	0.01953825	0.408475	0.0535085	0.0367904	0.18696
0.1019347	0.02381412	0.1082245	0.008268406	0.01684318	0.01464177	0.7262734
0.008276081	0.8183271	0.006668034	0.007840529	0.0001343978	0.05770775	0.1010461
0.08807203	0.01939894	0.00179764	0.01970938	0.04099126	0.002344045	0.8276867
0.3564272	0.03313663	0.02515412	0.01469681	0.02599697	0.007275115	0.5373132
0.02264904	0.7430493	0.008179273	0.001699978	0.002656517	0.03140575	0.19036
0.7640393	0.006928587	0.0002674718	0.01122805	0.004270239	0.01306501	0.2002015
0.06089392	0.1731034	0.01378709	0.002645106	0.01333407	0.1625771	0.5736594
