trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	589
ntDontcount_oval	1	0.2	579
ntDontcount_campus	1	0.2	613
t_Dontcount_lab	1	0.2	147
t_Dontcount_oval	1	0.2	162
t_Dontcount_campus	1	0.2	134
ntcount_lab	1	0.2	599
ntcount_oval	1	0.2	598
ntcount_campus	1	0.2	558
t_count_lab	1	0.2	128
t_count_oval	1	0.2	150
t_count_campus	1	0.2	163
