trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	148
ntDontcount_oval	1	0.2	298
ntDontcount_campus	1	0.2	205
t_Dontcount_lab	1	0.2	31
t_Dontcount_oval	1	0.2	101
t_Dontcount_campus	1	0.2	45
ntcount_lab	1	0.2	608
ntcount_oval	1	0.2	534
ntcount_campus	1	0.2	523
t_count_lab	1	0.2	130
t_count_oval	1	0.2	139
t_count_campus	1	0.2	148
