Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.0005381825	0.0002916633	0.9977172	0.0004110546	4.249808e-05	0.0001879628	0.00081145
0.8435411	0.03226414	0.001942376	0.02671258	0.004561761	0.01015652	0.08082142
0.001716986	0.0001113758	0.9972461	7.392005e-05	7.964336e-05	9.295733e-05	0.0006789018
0.5694336	0.2532848	0.0005812111	0.002913172	0.0277852	0.005444673	0.1405573
0.9995965	3.03533e-05	8.856799e-06	5.958618e-06	0.0001923677	8.11721e-06	0.0001579654
0.7542393	0.1590461	0.0006386247	0.001577622	0.009669633	0.006342289	0.06848641
0.8362762	0.04333114	0.001395329	0.0006037682	0.005081257	0.002520986	0.1107914
0.7683913	0.001654914	0.002203118	0.002951426	0.004214899	0.01296025	0.2076241
0.0141337	0.05036511	0.7102007	0.001154538	0.007857327	0.009823122	0.2064655
0.8576506	0.002852286	0.0008628276	0.002434401	0.07823408	0.0224926	0.03547319
0.03148749	0.69007	0.00974609	0.0008693272	0.003298136	0.02571216	0.2388168
0.5617561	0.003132534	0.003195652	0.003036832	0.02419201	0.008041808	0.3966451
0.01867459	0.7443986	0.008087723	0.001895059	0.002868517	0.03304813	0.1910274
0.9682318	0.001077537	9.150985e-05	0.0005566427	0.01105528	0.0004575979	0.01852964
0.321883	0.01847412	0.006225251	0.006836591	0.004050487	0.03658933	0.6059413
0.07951599	0.3251942	0.3140466	0.008570213	0.01840203	0.03986502	0.214406
0.06960879	0.7402069	0.004025313	0.007046168	0.0006095845	0.04108617	0.1374171
0.03774752	0.2280621	0.05302034	0.001559804	0.04547638	0.08162965	0.5525042
0.2284809	0.06615236	0.007520447	0.002271464	0.03543282	0.02016491	0.6399772
0.301677	0.1289946	0.01005969	0.004423481	0.01753058	0.05722161	0.4800929
0.4477226	0.009976639	0.02261015	0.005285108	0.1353287	0.005774386	0.3733025
0.9568759	0.00111174	0.0001000472	0.0001368303	0.006117628	0.0005938803	0.035064
0.1133276	0.470763	0.01152582	0.00197225	0.02507086	0.02133822	0.3560023
0.001071672	0.8134118	0.01025963	0.001563922	0.0009715559	0.004361786	0.1683597
0.006723102	0.9439057	0.003913051	0.0001379241	0.006082409	0.004259638	0.03497818
0.0821988	0.003011807	0.01761539	0.0004191533	0.03657685	0.007843398	0.8523346
0.432761	0.05193795	0.06369995	0.03080462	0.05759925	0.1791813	0.1840159
0.521916	0.0009636836	0.002078603	0.004590265	0.04798147	0.04845035	0.3740196
0.7159323	0.0240472	0.01873554	0.004318942	0.05421121	0.0742486	0.1085062
