trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	583
ntDontcount_oval	1	0.2	373
ntDontcount_campus	1	0.2	499
t_Dontcount_lab	1	0.2	166
t_Dontcount_oval	1	0.2	65
t_Dontcount_campus	1	0.2	129
ntcount_lab	1	0.2	599
ntcount_oval	1	0.2	384
ntcount_campus	1	0.2	540
t_count_lab	1	0.2	149
t_count_oval	1	0.2	109
t_count_campus	1	0.2	114
