Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.006629033	0.001762165	0.97882	0.001459096	0.0003770463	0.001422429	0.009530197
0.03701003	0.01327019	0.0005737312	0.01476063	0.005595215	0.0007328667	0.9280573
0.0004518538	0.0001261523	0.9984081	0.0001125064	5.091951e-05	0.0001171355	0.0007332487
0.8911838	0.04279983	0.0004901663	0.02971595	0.006088501	0.006582885	0.0231389
0.999633	5.566665e-06	1.110731e-05	1.872091e-05	0.0001829988	6.526465e-07	0.0001481007
0.0762099	0.005261404	0.07358295	0.05598683	0.01420305	0.01200118	0.7627547
0.7291681	0.004810968	0.00188094	0.2106766	0.005799472	0.001207382	0.04645659
0.9528568	0.002054575	0.001118568	0.0005594685	0.0004056851	0.0009131163	0.04209184
0.5529494	0.0009964701	0.007097374	0.00279168	0.02790162	0.0009968928	0.4072666
0.9456064	0.0002347868	4.856969e-05	0.001284002	0.0008555909	0.0001069729	0.05186376
0.5170544	0.03862766	0.004723463	0.006424645	0.01048055	0.01099917	0.4116902
0.7002147	0.01942834	0.003385358	0.01631859	0.0134092	0.00193766	0.2453062
0.9450724	0.0004144197	0.0005035534	0.001984203	0.005532264	0.0008898786	0.04560332
0.9990272	1.491569e-05	2.187977e-05	6.906208e-05	0.0001842624	4.272389e-06	0.0006784348
0.0470009	0.04815017	0.2270642	0.00317748	0.002337979	0.1037243	0.5685449
0.03178592	0.07789372	0.4595191	0.004163283	0.001350605	0.07718222	0.3481052
0.9356457	0.0007009891	0.0003407214	0.008202398	0.00465983	0.0005940549	0.04985629
0.03824124	0.02031556	0.02608007	0.0009914555	0.003097003	0.08287913	0.8283955
0.00475735	0.01000783	0.02523051	0.0158335	0.01476345	0.01548149	0.9139258
0.4757504	0.03775975	0.01126427	0.003427198	0.01630594	0.1806552	0.2748373
0.0344869	0.1569871	0.2456815	0.005986425	0.003868414	0.150838	0.4021518
0.02821092	0.7614996	0.008963258	0.006203714	0.002185426	0.01827495	0.1746622
0.6242314	0.0003458509	0.01056899	0.001268398	0.03681229	0.002127629	0.3246455
0.647901	0.001752663	0.001925602	0.00412774	0.031575	0.001137541	0.3115804
0.06888714	0.5528775	0.007201744	0.003286761	0.002076413	0.01906828	0.3466021
0.9555764	0.0002313437	0.0001092191	0.0003950556	0.00168637	0.0001660479	0.04183561
0.8472966	0.002292956	0.00217278	0.001978667	0.01455392	0.0014103	0.1302947
0.9598757	0.0002115058	0.0008003692	0.0002500944	0.0009724431	0.0002479466	0.0376419
0.6789846	0.004994598	0.002357722	0.00507813	0.02177271	0.005665985	0.2811462
0.8513964	0.008399467	0.000269109	0.0006446259	0.005276486	0.003358864	0.130655
0.001420509	0.04703802	0.01234334	0.002206567	3.147832e-05	0.01259116	0.924369
