trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	546
ntDontcount_oval	1	0.2	560
ntDontcount_campus	1	0.2	559
t_Dontcount_lab	1	0.2	140
t_Dontcount_oval	1	0.2	160
t_Dontcount_campus	1	0.2	122
ntcount_lab	1	0.2	549
ntcount_oval	1	0.2	532
ntcount_campus	1	0.2	594
t_count_lab	1	0.2	158
t_count_oval	1	0.2	116
t_count_campus	1	0.2	149
