trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	589
ntDontcount_oval	1	0.2	564
ntDontcount_campus	1	0.2	585
t_Dontcount_lab	1	0.2	148
t_Dontcount_oval	1	0.2	159
t_Dontcount_campus	1	0.2	130
ntcount_lab	1	0.2	594
ntcount_oval	1	0.2	565
ntcount_campus	1	0.2	534
t_count_lab	1	0.2	130
t_count_oval	1	0.2	145
t_count_campus	1	0.2	152
