trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	570
ntDontcount_oval	1	0.2	573
ntDontcount_campus	1	0.2	547
t_Dontcount_lab	1	0.2	162
t_Dontcount_oval	1	0.2	127
t_Dontcount_campus	1	0.2	140
ntcount_lab	1	0.2	611
ntcount_oval	1	0.2	546
ntcount_campus	1	0.2	561
t_count_lab	1	0.2	134
t_count_oval	1	0.2	138
t_count_campus	1	0.2	157
