trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	562
ntDontcount_oval	1	0.2	502
ntDontcount_campus	1	0.2	478
t_Dontcount_lab	1	0.2	139
t_Dontcount_oval	1	0.2	144
t_Dontcount_campus	1	0.2	112
ntcount_lab	1	0.2	545
ntcount_oval	1	0.2	461
ntcount_campus	1	0.2	385
t_count_lab	1	0.2	118
t_count_oval	1	0.2	110
t_count_campus	1	0.2	115
