Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.02110839	0.004715943	0.9412615	0.002317629	0.0007322522	0.002132735	0.02773156
0.1177864	0.04455334	0.2418218	0.01887395	0.01316943	0.08942408	0.474371
0.0007310021	0.0001694367	0.9983429	0.0001075391	4.356024e-05	4.976905e-05	0.0005558002
0.9523603	0.0006149898	0.001210135	0.0005750413	0.002623785	0.0008083357	0.04180742
0.6632237	0.08908196	0.0006209349	0.1812809	0.01178645	0.002743892	0.05126214
0.05478613	0.01493111	0.1519925	0.002382965	0.007029606	0.00402482	0.7648528
0.846271	0.06262729	0.0008042101	0.04915266	0.0073984	0.001006679	0.03273975
0.04346854	0.07854165	0.258747	0.004618396	0.002974422	0.110683	0.500967
0.9721266	0.0005034086	0.0005903432	0.0006080539	0.00132958	0.0009761573	0.02386591
0.02436014	0.7339644	0.08523089	0.009341998	0.002505165	0.0375076	0.1070898
0.07581539	0.6332231	0.01553426	0.002970503	0.001502977	0.009358768	0.261595
0.06529059	0.00541103	0.004020205	0.0003940949	0.001060096	0.005412119	0.9184119
0.4166065	0.03927955	0.01633367	0.002555999	0.01480657	0.005942213	0.5044755
0.04253026	0.6311252	0.01780935	0.005366773	0.002259316	0.01568413	0.2852249
0.03404497	0.4491752	0.2227075	0.01066428	0.003907365	0.03283536	0.2466654
0.5163399	0.02421048	0.004966556	0.002807132	0.008363785	0.00114581	0.4421664
0.9979461	8.994839e-06	0.0009812256	2.663744e-05	0.0004987354	0.0001702009	0.000368
0.02517966	0.5893589	0.03358975	0.001270985	0.0009500702	0.1153422	0.2343084
0.6946297	0.01875266	0.01260696	0.002279797	0.05902377	0.007298993	0.2054082
0.0110089	0.9389712	0.01021553	0.0011016	0.001340732	0.006145235	0.03121674
0.009906499	0.6131941	0.008019601	0.0007651388	0.008624146	0.004890701	0.3545998
0.05549712	0.278197	0.01332537	0.01639483	0.000943509	0.02570591	0.6099363
0.8609746	0.01274032	0.003313345	0.001502605	0.01664529	0.002616523	0.1022074
0.4231743	0.01758307	0.005543388	0.02950148	0.005278341	0.1359738	0.3829456
0.4612589	0.003011751	0.005187049	0.008563215	0.05525765	0.0854931	0.3812284
0.04318706	0.00455269	0.0009693506	0.003156629	0.00236337	0.004617954	0.9411529
0.1856963	0.02273005	0.004904668	0.05309965	0.06210824	0.2052954	0.4661657
