Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.01569123	0.006269958	0.9441036	0.007831428	0.003755593	0.003189967	0.01915826
0.5232648	0.06407362	0.009599431	0.03202163	0.01902874	0.007835875	0.344176
0.2997607	0.5620404	0.001565389	0.004713038	0.01286745	0.00853559	0.1105174
0.001282013	0.0007029253	0.9953606	0.0002672645	0.0003063369	0.0002016362	0.001879266
0.9836044	0.00010329	4.105142e-05	0.0004527653	0.001449708	0.0001950985	0.01415365
0.6299219	0.2320071	0.001896731	0.007823117	0.013343	0.01364935	0.101359
0.8914338	0.01399299	0.001437875	0.007630412	0.005738596	0.003433243	0.07633302
0.009624958	0.012535	0.8959236	0.003078448	0.004525788	0.01228983	0.0620224
0.003282417	0.1154372	0.8181291	0.0004680215	0.004519147	0.002086703	0.05607744
0.8224266	0.003120174	0.02450438	0.01458947	0.02691892	0.01567846	0.09276202
0.9907581	0.0003594012	4.273669e-05	0.00111674	0.00096335	0.0001240966	0.006635577
0.9994459	4.615433e-05	2.179045e-06	1.829129e-05	0.0001894474	2.762852e-06	0.0002952159
0.01748346	0.9312853	0.002525248	0.001316521	0.008484063	0.009883055	0.02902232
0.02629494	0.8366602	0.009113143	0.002322706	0.02104115	0.01479115	0.08977669
0.003017621	0.9450527	0.0008502465	0.0002516763	0.001670554	0.002967977	0.04618926
0.9813904	0.0009506617	0.0001282557	0.0004776777	0.00223906	7.792976e-05	0.01473603
0.06003232	0.68986	0.02832509	0.004143972	0.001492706	0.06732426	0.1488216
0.01370052	0.8912512	0.00660671	0.001231075	0.01058556	0.01063445	0.06599046
0.9947386	6.443335e-05	4.570807e-05	1.472897e-05	0.0005501955	4.895935e-05	0.004537228
0.6608863	0.01325955	0.002280225	0.001858547	0.07277923	0.0266977	0.2222384
0.3228584	0.07957969	0.01058289	0.008857443	0.04355286	0.03848856	0.4960802
0.008026857	0.1726513	0.02115173	0.002969972	0.01477171	0.1273971	0.6530313
0.008778633	0.0750896	0.05098857	0.001296619	0.006065928	0.2309549	0.6268257
0.07874188	0.4997354	0.01645128	0.006907056	0.001675641	0.05724555	0.3392432
0.4271476	0.09405944	0.01269508	0.00176596	0.04772682	0.04634978	0.3702553
0.8006278	0.01213364	0.000493129	0.005115467	0.03428898	0.05689231	0.09044863
0.9941626	0.0001601902	0.0001215924	0.0001941288	0.001520141	7.126209e-05	0.00377005
0.9122601	0.002549517	0.002554209	0.004850929	0.02870971	0.03525988	0.01381568
0.3820099	0.001393188	0.002386759	0.0009123186	0.06082381	0.003315762	0.5491583
0.8379097	0.006777346	0.001644129	0.0007230202	0.04714369	0.009537389	0.09626468
