Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.003170212	0.001168126	0.9867479	0.0007080602	0.0001931533	0.0007187955	0.007293771
0.1922349	0.03348552	0.007279329	0.01782415	0.02510186	0.0146214	0.7094529
0.9804013	0.0001578405	0.0007965298	0.0005106967	0.0006675361	0.0003332293	0.01713295
0.8457944	0.0496088	0.001977631	0.004131642	0.007842894	0.01793097	0.07271373
0.945115	0.005226402	0.0003602772	0.003096153	0.002111732	0.001135869	0.04295454
0.9996787	3.904839e-05	4.757684e-06	4.742395e-05	4.028555e-05	3.358018e-06	0.0001863318
0.03628801	0.02433839	0.0005554755	0.0005412232	0.0008074981	0.002286293	0.9351832
0.4371012	0.3735164	0.003017892	0.007474211	0.01165648	0.005939324	0.1612945
0.001189136	0.0002717742	0.9955949	0.0001178809	0.0001000403	0.0003229274	0.002403462
0.1802951	0.3901283	0.01473943	0.003605494	0.009064704	0.02472123	0.3774458
0.9282767	0.00300436	0.000420792	0.0009307435	0.00557637	0.001728673	0.06006244
0.001152863	0.0005272647	0.0001933462	6.070964e-06	0.0002621979	0.002826724	0.9950315
0.1241497	0.5576442	0.01893386	0.004287865	0.01214482	0.05711696	0.2257227
0.1363356	0.7464527	0.01218763	0.002009506	0.01008139	0.0102516	0.0826816
0.04148197	0.7202896	0.02778173	0.01176603	0.003440833	0.0047284	0.1905114
0.009339549	0.1186614	0.8277196	0.0002002796	0.002167535	0.001516023	0.04039565
0.9922678	0.0001590058	0.0004266012	8.782488e-05	0.001742272	0.0001097498	0.005206709
0.9355098	0.0003036018	0.0008247006	0.000495367	0.003476938	0.001703814	0.05768583
0.09635767	0.4944412	0.01128472	0.003514398	0.003924701	0.01072801	0.3797494
0.8794183	0.008865554	0.0008292402	0.003124786	0.01879837	0.006825211	0.08213853
0.2518665	0.003101076	0.0003559411	0.002980282	0.005621036	0.01442281	0.7216524
0.6920542	0.02280078	0.04109155	0.003580942	0.006001123	0.035379	0.1990924
0.6870047	0.003406844	0.03160093	0.004342701	0.03094027	0.05575104	0.1869535
0.1496999	0.260197	0.09210977	0.005522428	0.02182663	0.09914283	0.3715015
0.1810999	0.01045935	0.02232735	0.006850911	0.04410783	0.01810728	0.7170474
0.06264247	0.01867734	0.0001766301	0.002729599	0.002215309	0.01229885	0.9012598
0.2455245	0.005165024	0.0007378289	0.0006766712	0.00704096	0.02736098	0.713494
0.185169	0.004672773	0.001015359	0.01189278	0.004449445	0.0005268993	0.7922738
0.4246554	0.0146885	0.00152031	0.01738466	0.04137446	0.1407128	0.3596638
0.5330998	0.001168359	0.004034473	0.0003952274	0.007206422	0.002855715	0.45124
0.01342793	0.001879322	0.00303745	0.0005504258	0.004208194	0.01788446	0.9590123
