Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.05570205	0.04616552	0.4408641	0.007837312	0.002259153	0.1626016	0.2845702
0.001359912	0.002335929	0.9839643	0.001469784	0.0002690755	0.001358383	0.009242693
0.9754603	0.0003904591	0.0002124892	0.0004361366	0.0002770503	0.0003788431	0.02284474
0.4244184	0.1272746	0.004791045	0.2826435	0.009094235	0.02995057	0.1218277
0.003528968	0.0007414091	0.992712	0.0004015056	0.0004739555	0.0005687414	0.001573537
0.9999082	1.58331e-06	1.082211e-06	5.715649e-06	1.610917e-05	1.191582e-06	6.604631e-05
0.3095193	0.02251924	0.008239184	0.01094635	0.007460956	0.07238109	0.5689339
0.9741791	0.002888164	0.0001442868	0.00503699	0.002849706	0.0003521747	0.01454957
0.06898151	0.480537	0.02958257	0.01621611	0.000920781	0.1428574	0.2609046
0.8256364	0.06679856	0.0005195913	0.02237582	0.009648369	0.005017048	0.07000414
0.9351585	0.003488816	0.0003683635	0.02658791	0.002891248	0.001838239	0.02966684
0.9937667	6.119389e-05	5.830717e-05	0.0003289492	0.00109784	2.607057e-05	0.004660972
0.1047769	0.6902254	0.003750491	0.00148701	0.02197537	0.00471541	0.1730694
0.1824104	0.1165279	0.03390783	0.003558865	0.00305623	0.004210888	0.6563278
0.03200241	0.6216843	0.005116967	0.002744962	0.02378021	0.007972312	0.3066989
0.9821216	3.668216e-05	0.0002602725	0.0001340541	0.004277105	7.696163e-05	0.01309329
0.0748906	0.01682555	0.0167231	0.007992933	0.02421786	0.007345358	0.8520046
0.5568994	0.04408107	0.006352042	0.05841632	0.01176054	0.02324921	0.2992415
0.2001961	0.2546693	0.1349296	0.02194291	0.02248809	0.05952925	0.3062447
0.04500505	0.7835436	0.003633642	0.003961178	0.004203293	0.02230272	0.1373506
0.1979422	0.1104631	0.005181042	0.005304209	0.04564656	0.04293634	0.5925266
0.2562194	0.008741605	0.01711717	0.01012734	0.01837583	0.0191231	0.6702956
0.9960744	2.924942e-05	8.529301e-05	3.381709e-05	0.0001800903	4.327563e-05	0.003553868
0.008309986	0.6817722	0.03042045	0.006427965	0.004536192	0.04080294	0.2277303
0.1885921	0.01740481	0.00275769	0.03848886	0.01229766	0.08573186	0.654727
0.4478771	0.01040963	0.01018306	0.02568513	0.1128187	0.06176986	0.3312565
0.02863323	0.4885891	0.006400133	0.002355643	0.005834861	0.07790156	0.3902854
0.1814657	0.006124806	0.0005653084	0.002246836	0.01117167	0.03064924	0.7677765
0.08856258	0.009820409	0.02432786	0.0126912	0.008059469	0.1728384	0.6837001
0.257378	0.008839434	0.002273069	0.006379542	0.01434419	0.004311071	0.7064748
0.3233451	0.0173732	0.007897113	0.02375934	0.003003593	0.3002256	0.3243961
