Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.001175609	0.0005622849	0.9964636	0.0004564044	5.909998e-05	0.000242194	0.001040829
0.08555439	0.3401593	0.001592212	0.03187228	0.0009332998	0.0004737792	0.5394148
0.904186	0.002813758	0.0003528363	0.01715582	0.006435622	0.001009975	0.0680461
0.0006783915	0.0003066858	0.9982319	0.0001534757	8.841121e-05	0.0001017738	0.0004394689
0.9144078	0.05163374	0.0002069703	0.01986309	0.003039097	0.002457829	0.008391395
0.9633778	0.001150306	0.0001400722	0.0002346613	0.004298543	0.001208445	0.02959018
0.4227592	0.4946497	0.001166112	0.01388433	0.005473287	0.003125045	0.0589423
0.004442977	0.02699152	0.7332511	0.001482068	0.001716228	0.04043797	0.1916782
0.9999267	7.972651e-06	5.096984e-06	4.538589e-06	1.533855e-05	1.610672e-06	3.877299e-05
0.535144	0.001828377	0.002768461	0.01554666	0.07038864	0.005917594	0.3684063
0.3318121	0.09503065	0.06292611	0.02113137	0.005492747	0.02319909	0.460408
0.8836898	0.0002110108	0.006756587	0.0002091527	0.05059446	0.01120619	0.04733283
0.03781336	0.9021042	0.004237996	0.004507442	0.00123681	0.00350094	0.04659926
0.8863215	0.002311734	0.004623272	0.0004955468	0.00453031	0.001888725	0.09982891
0.8108476	0.005280321	0.002746378	0.002198835	0.006574274	0.003906485	0.1684461
0.003147283	0.9682341	0.001972185	0.001178767	0.0003952583	0.00171061	0.02336185
0.005914338	0.9531775	0.005931047	0.003724941	9.057621e-05	0.002955228	0.02820647
0.003720569	0.7944334	0.07742771	0.006978917	0.000566621	0.02485581	0.09201691
0.02454107	0.9114417	0.002318831	0.006366676	0.0002128539	0.006263205	0.0488556
0.9094724	0.005008796	0.0001531138	0.003361189	0.003630055	0.001240399	0.07713404
0.01702711	0.8665177	0.01231811	0.003595412	0.0005492974	0.02645419	0.07353824
0.9550331	0.0003647377	2.541601e-05	0.0002277935	0.02011424	0.0001971951	0.02403756
0.6665466	0.004015858	0.0134061	0.002992265	0.1082428	0.02825091	0.1765455
0.2145854	0.01295425	0.004445132	0.05320256	0.01355564	0.2580465	0.4432106
0.08702908	0.09224871	0.01243622	0.00463985	0.02283824	0.03287927	0.7479286
0.0006131694	0.6672713	0.02011552	0.002730963	0.00115233	0.08519001	0.2229268
0.1134935	0.001611094	0.001059036	0.03029667	0.008701916	0.004175442	0.8406623
0.5902659	0.01424378	0.003988412	0.001940687	0.0449902	0.02178871	0.3227823
