trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	608
ntDontcount_oval	1	0.2	480
ntDontcount_campus	1	0.2	499
t_Dontcount_lab	1	0.2	131
t_Dontcount_oval	1	0.2	118
t_Dontcount_campus	1	0.2	130
ntcount_lab	1	0.2	568
ntcount_oval	1	0.2	287
ntcount_campus	1	0.2	497
t_count_lab	1	0.2	165
t_count_oval	1	0.2	69
t_count_campus	1	0.2	130
