trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	583
ntDontcount_oval	1	0.2	614
ntDontcount_campus	1	0.2	596
t_Dontcount_lab	1	0.2	166
t_Dontcount_oval	1	0.2	133
t_Dontcount_campus	1	0.2	150
ntcount_lab	1	0.2	614
ntcount_oval	1	0.2	597
ntcount_campus	1	0.2	579
t_count_lab	1	0.2	134
t_count_oval	1	0.2	150
t_count_campus	1	0.2	166
