trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	460
ntDontcount_oval	1	0.2	505
ntDontcount_campus	1	0.2	489
t_Dontcount_lab	1	0.2	114
t_Dontcount_oval	1	0.2	140
t_Dontcount_campus	1	0.2	107
ntcount_lab	1	0.2	509
ntcount_oval	1	0.2	442
ntcount_campus	1	0.2	569
t_count_lab	1	0.2	141
t_count_oval	1	0.2	101
t_count_campus	1	0.2	144
