Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.002064264	0.003284973	0.9768537	0.00242493	0.0002484697	0.001855002	0.01326861
0.001341822	0.0007748312	0.9960836	9.878611e-05	0.0003400551	0.0003887261	0.0009722162
0.1068059	0.06401294	0.001903337	0.02051331	0.002851024	0.001458535	0.8024549
0.1088423	0.01656551	0.2683642	0.08773867	0.00694981	0.02101899	0.4905205
0.03862401	0.2263142	0.2348038	0.00811442	0.001925207	0.1554014	0.3348169
0.2381747	0.01961239	0.0007609719	0.002855369	0.0070511	0.001250856	0.7302946
0.9839051	8.908799e-05	0.0003603059	0.001804356	0.001344013	0.0002210958	0.01227606
0.02050542	0.2139251	0.3497135	0.004903844	0.002471436	0.08633522	0.3221455
0.9350719	0.02070818	0.0002855398	0.01194089	0.004312489	0.003510023	0.02417105
0.1959886	0.3310643	0.06921391	0.006252888	0.01468887	0.02004692	0.3627446
0.8149413	0.03023742	0.004872933	0.01067025	0.0121676	0.002515036	0.1245955
0.004168746	0.0103313	0.01119246	0.0005313901	0.0008298208	0.001769517	0.9711767
0.2908616	0.07144304	0.007787959	0.007438553	0.04300519	0.01855496	0.5609088
0.01440264	0.1924612	0.1539121	0.003718187	0.008853859	0.1350682	0.4915838
0.71556	0.003268782	0.00643649	0.008071296	0.002817989	0.007561414	0.2562841
0.03494193	0.8488531	0.002741782	0.002148097	0.001147453	0.01046839	0.09969933
0.07129876	0.3591906	0.03303157	0.003611562	0.02864351	0.006086507	0.4981374
0.00776579	0.559113	0.09393527	0.01175729	0.0004537162	0.02930404	0.2976708
0.7931181	0.00418779	0.0004966562	0.003609731	0.005573178	0.0008115927	0.1922029
0.2021625	0.1866869	0.01183703	0.01767432	0.03025367	0.2719834	0.2794022
0.307108	0.007776681	0.001241515	0.006657949	0.02360234	0.008465025	0.6451485
0.1189615	0.1051395	0.08172603	0.02865056	0.009380318	0.05897749	0.5971646
0.1925031	0.03891563	0.005043434	0.01675433	0.1206312	0.04582138	0.5803309
0.1590112	0.005844539	0.005859032	0.01471446	0.01377783	0.001431556	0.7993613
0.2052817	0.002609679	0.004976081	0.01660629	0.006379537	0.0137832	0.7503636
0.06849723	0.004310978	0.001715855	0.009292943	0.006782345	0.00332901	0.9060716
0.304038	0.0120323	0.0280572	0.01909618	0.015668	0.1255073	0.495601
0.2910958	0.01866362	0.05167194	0.006104923	0.01283197	0.1114991	0.5081326
0.6267948	0.007217507	0.001831659	0.002648009	0.01433151	0.003846595	0.34333
0.6006373	0.005486961	0.004430708	0.001123094	0.001466188	0.002183323	0.3846725
