trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	586
ntDontcount_oval	1	0.2	536
ntDontcount_campus	1	0.2	596
t_Dontcount_lab	1	0.2	145
t_Dontcount_oval	1	0.2	155
t_Dontcount_campus	1	0.2	131
ntcount_lab	1	0.2	576
ntcount_oval	1	0.2	589
ntcount_campus	1	0.2	576
t_count_lab	1	0.2	166
t_count_oval	1	0.2	126
t_count_campus	1	0.2	146
