trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	0
ntDontcount_oval	1	0.2	539
ntDontcount_campus	1	0.2	595
t_Dontcount_lab	1	0.2	0
t_Dontcount_oval	1	0.2	148
t_Dontcount_campus	1	0.2	127
ntcount_lab	1	0.2	577
ntcount_oval	1	0.2	570
ntcount_campus	1	0.2	574
t_count_lab	1	0.2	166
t_count_oval	1	0.2	127
t_count_campus	1	0.2	146
