Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.002612147	0.0006276341	0.9886637	0.0006462469	0.0002705444	0.0004111557	0.006768634
0.2161606	0.2226743	0.009314463	0.002101286	0.006044462	0.005797987	0.5379068
0.6912113	0.1470486	0.006954501	0.01615239	0.02417354	0.00672032	0.1077394
0.9910403	2.646399e-05	8.337759e-05	0.002098988	0.0006023418	1.670622e-05	0.006131828
0.004417916	0.0004795159	0.9921384	0.0004248958	0.0003695801	0.0001695049	0.002000155
0.7238249	0.1573441	0.000732157	0.004189774	0.01597973	0.007603547	0.0903258
0.7463797	0.1385049	0.0008664049	0.004358889	0.01589933	0.008274205	0.08571653
0.9999408	7.002941e-07	1.37849e-06	1.521854e-06	5.812516e-06	7.047581e-07	4.904751e-05
0.86134	0.00571877	0.004548266	0.01232848	0.08206481	0.002117273	0.03188235
0.0009917837	0.9931998	0.0002395452	5.379474e-05	0.001025667	0.0003805293	0.00410881
0.01310782	0.8609734	0.002387043	0.0002907189	0.02056451	0.002800136	0.09987635
0.0303383	0.7753819	0.005856672	0.0005483057	0.008873501	0.009387231	0.1696141
0.9964904	2.638693e-05	6.081537e-06	0.0001088086	0.001136064	3.193579e-05	0.002200277
0.9929085	7.12624e-06	6.653239e-06	7.214163e-05	0.001981567	1.159662e-05	0.00501247
0.5042603	0.0003581674	0.002389472	0.01186947	0.4154581	0.00681265	0.05885179
0.04594862	0.6556621	0.002536499	0.005345043	0.008685458	0.01530794	0.2665143
0.0006164757	0.9862529	0.002899725	0.0003285893	0.0009159147	0.003534244	0.00545222
0.0004118362	0.9954301	0.0006962504	8.788618e-05	0.0003463531	0.001282131	0.00174551
0.8554108	0.002403706	0.0002967245	0.008862973	0.02478999	0.01151058	0.0967252
0.9766656	6.73214e-05	1.541925e-05	0.000273536	0.0139394	2.959786e-05	0.00900912
0.01654591	0.2166251	0.008435405	0.000625132	0.007063785	0.01497912	0.7357255
0.2967454	0.5147721	0.002095928	0.006994822	0.002867877	0.03343605	0.1430879
0.06546469	0.1432342	0.292696	0.005959564	0.007084288	0.1612979	0.3242634
0.5740293	0.006229157	0.00240947	0.001692383	0.01813274	0.0316478	0.3658591
0.2536238	0.6004077	0.00262137	0.003199057	0.01220156	0.01499948	0.1129469
0.2021857	0.001610438	0.00245472	0.02131143	0.01361691	0.01862844	0.7401924
0.09236634	0.5531155	0.006549857	0.006414359	0.001178713	0.06382807	0.2765471
0.17692	0.004150182	0.008885236	0.02243974	0.2615697	0.2165275	0.3095076
0.4309173	0.001465123	0.0003857662	0.001858866	0.009795441	0.01163553	0.543942
0.47803	0.009380616	0.00207999	0.0139748	0.2465505	0.003936451	0.2460476
0.3670013	0.01287907	0.007524063	0.07652733	0.01125008	0.04328707	0.4815312
