trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	607
ntDontcount_oval	1	0.2	600
ntDontcount_campus	1	0.2	576
t_Dontcount_lab	1	0.2	133
t_Dontcount_oval	1	0.2	150
t_Dontcount_campus	1	0.2	164
ntcount_lab	1	0.2	583
ntcount_oval	1	0.2	604
ntcount_campus	1	0.2	585
t_count_lab	1	0.2	166
t_count_oval	1	0.2	128
t_count_campus	1	0.2	147
