trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	596
ntDontcount_oval	1	0.2	532
ntDontcount_campus	1	0.2	581
t_Dontcount_lab	1	0.2	148
t_Dontcount_oval	1	0.2	156
t_Dontcount_campus	1	0.2	125
ntcount_lab	1	0.2	607
ntcount_oval	1	0.2	594
ntcount_campus	1	0.2	490
t_count_lab	1	0.2	130
t_count_oval	1	0.2	149
t_count_campus	1	0.2	145
