Brain	Muscle	Eye	Heart	Line Noise	Channel Noise	Other
0.01782903	0.1283141	0.03186711	0.04021938	0.0132461	0.00208497	0.7664393
0.005922489	0.002449403	0.9777366	0.001118295	0.0009345609	0.0006742465	0.01116439
0.9770693	0.001332083	0.0001102566	0.0003540326	0.00418844	0.0008397733	0.01610605
0.7935618	0.0808306	0.0004934783	0.002930074	0.01486159	0.005813271	0.1015092
0.03838152	0.003498696	0.9417179	0.0008025031	0.005053238	0.0005227731	0.01002338
0.9431039	0.01307253	0.0002671951	0.003932819	0.008453461	0.004507609	0.02666255
0.01085898	0.9369074	0.0009571266	0.000331719	0.00512162	0.003624047	0.04219901
0.002858334	0.9823437	0.0002728115	0.0001247094	0.0007051839	0.0008273649	0.01286789
0.03778838	0.7679975	0.004600865	0.004844886	0.005833023	0.008033218	0.1709022
0.01777327	0.8705899	0.002755868	0.001669168	0.002796384	0.003553174	0.1008623
0.9922271	0.0001152802	6.935687e-06	0.001001761	0.003939588	4.636767e-05	0.002662952
0.9896432	0.0001083877	7.139228e-05	0.0005199677	0.001606067	6.492551e-05	0.007986085
0.1776586	0.1533712	0.02151893	0.01065796	0.02633648	0.01929709	0.5911597
0.9808569	0.000786225	8.022944e-05	0.00072598	0.006373575	0.0001055727	0.01107151
0.009531967	0.3439712	0.4942315	0.00134539	0.008407383	0.004703668	0.1378089
0.2424841	0.001368683	0.009700017	0.02663086	0.01652124	0.1135002	0.5897949
0.008322228	0.9125631	0.004348459	0.001660672	0.0001446458	0.02447971	0.04848121
0.02338947	0.8913989	0.007153234	0.0009763333	0.007160389	0.006154116	0.06376759
0.09595154	0.1881722	0.008722958	0.00584258	0.001127674	0.05860345	0.6415796
0.07688322	0.7462057	0.004994149	0.00357747	0.005544918	0.0145724	0.1482221
0.001861963	0.9748938	0.004834214	0.000822328	0.001676876	0.00750703	0.008403834
0.1519483	0.001306931	0.0001830716	0.001167376	0.8131342	0.003757567	0.02850264
0.4859332	0.00326642	0.002118262	0.01693721	0.04475234	0.01828908	0.4287035
0.8370235	0.01304757	0.001099139	0.001713457	0.03231314	0.001392021	0.1134112
0.006595867	0.5727487	0.06731437	0.001650678	0.02794486	0.1308134	0.1929321
0.4733118	0.03479934	0.004505307	0.006516598	0.148933	0.01882542	0.3131086
0.3401486	0.005122726	0.002974326	0.003517882	0.04670518	0.005962173	0.5955691
0.04359718	0.01948327	0.000965636	0.003675472	0.003280161	0.7144631	0.2145351
0.605911	0.006772432	0.000432705	0.04034596	0.0328595	0.001891052	0.3117873
0.3381033	0.01566607	0.009053006	0.0458291	0.2007524	0.1231432	0.2674529
