trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	612
ntDontcount_oval	1	0.2	597
ntDontcount_campus	1	0.2	576
t_Dontcount_lab	1	0.2	134
t_Dontcount_oval	1	0.2	147
t_Dontcount_campus	1	0.2	163
ntcount_lab	1	0.2	583
ntcount_oval	1	0.2	594
ntcount_campus	1	0.2	587
t_count_lab	1	0.2	166
t_count_oval	1	0.2	132
t_count_campus	1	0.2	149
