trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	614
ntDontcount_oval	1	0.2	583
ntDontcount_campus	1	0.2	582
t_Dontcount_lab	1	0.2	134
t_Dontcount_oval	1	0.2	144
t_Dontcount_campus	1	0.2	166
ntcount_lab	1	0.2	599
ntcount_oval	1	0.2	576
ntcount_campus	1	0.2	594
t_count_lab	1	0.2	149
t_count_oval	1	0.2	165
t_count_campus	1	0.2	128
