trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	561
ntDontcount_oval	1	0.2	265
ntDontcount_campus	1	0.2	340
t_Dontcount_lab	1	0.2	146
t_Dontcount_oval	1	0.2	97
t_Dontcount_campus	1	0.2	75
ntcount_lab	1	0.2	574
ntcount_oval	1	0.2	301
ntcount_campus	1	0.2	151
t_count_lab	1	0.2	127
t_count_oval	1	0.2	79
t_count_campus	1	0.2	44
