trial_type	duration	zero_time	number_averages
ntDontcount_lab	1	0.2	549
ntDontcount_oval	1	0.2	547
ntDontcount_campus	1	0.2	599
t_Dontcount_lab	1	0.2	143
t_Dontcount_oval	1	0.2	156
t_Dontcount_campus	1	0.2	131
ntcount_lab	1	0.2	569
ntcount_oval	1	0.2	592
ntcount_campus	1	0.2	504
t_count_lab	1	0.2	119
t_count_oval	1	0.2	150
t_count_campus	1	0.2	137
